,chip_id,location,datetime,cloudpath,B02_path,B03_path,B04_path,B08_path,label_path,fold
1101,byzu,Para,2020-09-10T13:53:38Z,az://./train_features/byzu,/data/train_features/byzu/B02.tif,/data/train_features/byzu/B03.tif,/data/train_features/byzu/B04.tif,/data/train_features/byzu/B08.tif,/data/train_labels/byzu.tif,2
1102,bzaz,Para,2020-09-10T13:53:38Z,az://./train_features/bzaz,/data/train_features/bzaz/B02.tif,/data/train_features/bzaz/B03.tif,/data/train_features/bzaz/B04.tif,/data/train_features/bzaz/B08.tif,/data/train_labels/bzaz.tif,2
1103,bzbg,Para,2020-09-10T13:53:38Z,az://./train_features/bzbg,/data/train_features/bzbg/B02.tif,/data/train_features/bzbg/B03.tif,/data/train_features/bzbg/B04.tif,/data/train_features/bzbg/B08.tif,/data/train_labels/bzbg.tif,2
1104,bzbi,Para,2020-09-10T13:53:38Z,az://./train_features/bzbi,/data/train_features/bzbi/B02.tif,/data/train_features/bzbi/B03.tif,/data/train_features/bzbi/B04.tif,/data/train_features/bzbi/B08.tif,/data/train_labels/bzbi.tif,2
1105,bzbw,Para,2020-09-10T13:53:38Z,az://./train_features/bzbw,/data/train_features/bzbw/B02.tif,/data/train_features/bzbw/B03.tif,/data/train_features/bzbw/B04.tif,/data/train_features/bzbw/B08.tif,/data/train_labels/bzbw.tif,2
1106,bzcw,Para,2020-09-10T13:53:38Z,az://./train_features/bzcw,/data/train_features/bzcw/B02.tif,/data/train_features/bzcw/B03.tif,/data/train_features/bzcw/B04.tif,/data/train_features/bzcw/B08.tif,/data/train_labels/bzcw.tif,2
1107,bzdi,Para,2020-09-10T13:53:38Z,az://./train_features/bzdi,/data/train_features/bzdi/B02.tif,/data/train_features/bzdi/B03.tif,/data/train_features/bzdi/B04.tif,/data/train_features/bzdi/B08.tif,/data/train_labels/bzdi.tif,2
1108,bzdl,Para,2020-09-10T13:53:38Z,az://./train_features/bzdl,/data/train_features/bzdl/B02.tif,/data/train_features/bzdl/B03.tif,/data/train_features/bzdl/B04.tif,/data/train_features/bzdl/B08.tif,/data/train_labels/bzdl.tif,2
1109,bzeg,Para,2020-09-10T13:53:38Z,az://./train_features/bzeg,/data/train_features/bzeg/B02.tif,/data/train_features/bzeg/B03.tif,/data/train_features/bzeg/B04.tif,/data/train_features/bzeg/B08.tif,/data/train_labels/bzeg.tif,2
1110,bzel,Para,2020-09-10T13:53:38Z,az://./train_features/bzel,/data/train_features/bzel/B02.tif,/data/train_features/bzel/B03.tif,/data/train_features/bzel/B04.tif,/data/train_features/bzel/B08.tif,/data/train_labels/bzel.tif,2
1111,bzgr,Para,2020-09-10T13:53:38Z,az://./train_features/bzgr,/data/train_features/bzgr/B02.tif,/data/train_features/bzgr/B03.tif,/data/train_features/bzgr/B04.tif,/data/train_features/bzgr/B08.tif,/data/train_labels/bzgr.tif,2
1112,bzgu,Para,2020-09-10T13:53:38Z,az://./train_features/bzgu,/data/train_features/bzgu/B02.tif,/data/train_features/bzgu/B03.tif,/data/train_features/bzgu/B04.tif,/data/train_features/bzgu/B08.tif,/data/train_labels/bzgu.tif,2
1113,bzhk,Para,2020-09-10T13:53:38Z,az://./train_features/bzhk,/data/train_features/bzhk/B02.tif,/data/train_features/bzhk/B03.tif,/data/train_features/bzhk/B04.tif,/data/train_features/bzhk/B08.tif,/data/train_labels/bzhk.tif,2
1114,bzkl,Para,2020-09-10T13:53:38Z,az://./train_features/bzkl,/data/train_features/bzkl/B02.tif,/data/train_features/bzkl/B03.tif,/data/train_features/bzkl/B04.tif,/data/train_features/bzkl/B08.tif,/data/train_labels/bzkl.tif,2
1115,bzla,Para,2020-09-10T13:53:38Z,az://./train_features/bzla,/data/train_features/bzla/B02.tif,/data/train_features/bzla/B03.tif,/data/train_features/bzla/B04.tif,/data/train_features/bzla/B08.tif,/data/train_labels/bzla.tif,2
1116,bzlo,Para,2020-09-10T13:53:38Z,az://./train_features/bzlo,/data/train_features/bzlo/B02.tif,/data/train_features/bzlo/B03.tif,/data/train_features/bzlo/B04.tif,/data/train_features/bzlo/B08.tif,/data/train_labels/bzlo.tif,2
1117,bzma,Para,2020-09-10T13:53:38Z,az://./train_features/bzma,/data/train_features/bzma/B02.tif,/data/train_features/bzma/B03.tif,/data/train_features/bzma/B04.tif,/data/train_features/bzma/B08.tif,/data/train_labels/bzma.tif,2
1118,bzmo,Para,2020-09-10T13:53:38Z,az://./train_features/bzmo,/data/train_features/bzmo/B02.tif,/data/train_features/bzmo/B03.tif,/data/train_features/bzmo/B04.tif,/data/train_features/bzmo/B08.tif,/data/train_labels/bzmo.tif,2
1119,bzmp,Para,2020-09-10T13:53:38Z,az://./train_features/bzmp,/data/train_features/bzmp/B02.tif,/data/train_features/bzmp/B03.tif,/data/train_features/bzmp/B04.tif,/data/train_features/bzmp/B08.tif,/data/train_labels/bzmp.tif,2
1120,bznb,Para,2020-09-10T13:53:38Z,az://./train_features/bznb,/data/train_features/bznb/B02.tif,/data/train_features/bznb/B03.tif,/data/train_features/bznb/B04.tif,/data/train_features/bznb/B08.tif,/data/train_labels/bznb.tif,2
1121,bznh,Para,2020-09-10T13:53:38Z,az://./train_features/bznh,/data/train_features/bznh/B02.tif,/data/train_features/bznh/B03.tif,/data/train_features/bznh/B04.tif,/data/train_features/bznh/B08.tif,/data/train_labels/bznh.tif,2
1122,bzog,Para,2020-09-10T13:53:38Z,az://./train_features/bzog,/data/train_features/bzog/B02.tif,/data/train_features/bzog/B03.tif,/data/train_features/bzog/B04.tif,/data/train_features/bzog/B08.tif,/data/train_labels/bzog.tif,2
1123,bzqc,Para,2020-09-10T13:53:38Z,az://./train_features/bzqc,/data/train_features/bzqc/B02.tif,/data/train_features/bzqc/B03.tif,/data/train_features/bzqc/B04.tif,/data/train_features/bzqc/B08.tif,/data/train_labels/bzqc.tif,2
1124,bzsk,Para,2020-09-10T13:53:38Z,az://./train_features/bzsk,/data/train_features/bzsk/B02.tif,/data/train_features/bzsk/B03.tif,/data/train_features/bzsk/B04.tif,/data/train_features/bzsk/B08.tif,/data/train_labels/bzsk.tif,2
1125,bzts,Para,2020-09-10T13:53:38Z,az://./train_features/bzts,/data/train_features/bzts/B02.tif,/data/train_features/bzts/B03.tif,/data/train_features/bzts/B04.tif,/data/train_features/bzts/B08.tif,/data/train_labels/bzts.tif,2
1126,bzvq,Para,2020-09-10T13:53:38Z,az://./train_features/bzvq,/data/train_features/bzvq/B02.tif,/data/train_features/bzvq/B03.tif,/data/train_features/bzvq/B04.tif,/data/train_features/bzvq/B08.tif,/data/train_labels/bzvq.tif,2
1127,bzvs,Para,2020-09-10T13:53:38Z,az://./train_features/bzvs,/data/train_features/bzvs/B02.tif,/data/train_features/bzvs/B03.tif,/data/train_features/bzvs/B04.tif,/data/train_features/bzvs/B08.tif,/data/train_labels/bzvs.tif,2
1128,bzwh,Para,2020-09-10T13:53:38Z,az://./train_features/bzwh,/data/train_features/bzwh/B02.tif,/data/train_features/bzwh/B03.tif,/data/train_features/bzwh/B04.tif,/data/train_features/bzwh/B08.tif,/data/train_labels/bzwh.tif,2
1129,bzzf,Para,2020-09-10T13:53:38Z,az://./train_features/bzzf,/data/train_features/bzzf/B02.tif,/data/train_features/bzzf/B03.tif,/data/train_features/bzzf/B04.tif,/data/train_features/bzzf/B08.tif,/data/train_labels/bzzf.tif,2
1130,cabc,Para,2020-09-10T13:53:38Z,az://./train_features/cabc,/data/train_features/cabc/B02.tif,/data/train_features/cabc/B03.tif,/data/train_features/cabc/B04.tif,/data/train_features/cabc/B08.tif,/data/train_labels/cabc.tif,2
1131,caef,Para,2020-09-10T13:53:38Z,az://./train_features/caef,/data/train_features/caef/B02.tif,/data/train_features/caef/B03.tif,/data/train_features/caef/B04.tif,/data/train_features/caef/B08.tif,/data/train_labels/caef.tif,2
1132,cagg,Para,2020-09-10T13:53:38Z,az://./train_features/cagg,/data/train_features/cagg/B02.tif,/data/train_features/cagg/B03.tif,/data/train_features/cagg/B04.tif,/data/train_features/cagg/B08.tif,/data/train_labels/cagg.tif,2
1133,caic,Para,2020-09-10T13:53:38Z,az://./train_features/caic,/data/train_features/caic/B02.tif,/data/train_features/caic/B03.tif,/data/train_features/caic/B04.tif,/data/train_features/caic/B08.tif,/data/train_labels/caic.tif,2
1134,caif,Para,2020-09-10T13:53:38Z,az://./train_features/caif,/data/train_features/caif/B02.tif,/data/train_features/caif/B03.tif,/data/train_features/caif/B04.tif,/data/train_features/caif/B08.tif,/data/train_labels/caif.tif,2
1135,caje,Para,2020-09-10T13:53:38Z,az://./train_features/caje,/data/train_features/caje/B02.tif,/data/train_features/caje/B03.tif,/data/train_features/caje/B04.tif,/data/train_features/caje/B08.tif,/data/train_labels/caje.tif,2
1136,cajg,Para,2020-09-10T13:53:38Z,az://./train_features/cajg,/data/train_features/cajg/B02.tif,/data/train_features/cajg/B03.tif,/data/train_features/cajg/B04.tif,/data/train_features/cajg/B08.tif,/data/train_labels/cajg.tif,2
1137,cali,Para,2020-09-10T13:53:38Z,az://./train_features/cali,/data/train_features/cali/B02.tif,/data/train_features/cali/B03.tif,/data/train_features/cali/B04.tif,/data/train_features/cali/B08.tif,/data/train_labels/cali.tif,2
1138,cana,Para,2020-09-10T13:53:38Z,az://./train_features/cana,/data/train_features/cana/B02.tif,/data/train_features/cana/B03.tif,/data/train_features/cana/B04.tif,/data/train_features/cana/B08.tif,/data/train_labels/cana.tif,2
1139,caoc,Para,2020-09-10T13:53:38Z,az://./train_features/caoc,/data/train_features/caoc/B02.tif,/data/train_features/caoc/B03.tif,/data/train_features/caoc/B04.tif,/data/train_features/caoc/B08.tif,/data/train_labels/caoc.tif,2
1140,caoi,Para,2020-09-10T13:53:38Z,az://./train_features/caoi,/data/train_features/caoi/B02.tif,/data/train_features/caoi/B03.tif,/data/train_features/caoi/B04.tif,/data/train_features/caoi/B08.tif,/data/train_labels/caoi.tif,2
1141,caol,Para,2020-09-10T13:53:38Z,az://./train_features/caol,/data/train_features/caol/B02.tif,/data/train_features/caol/B03.tif,/data/train_features/caol/B04.tif,/data/train_features/caol/B08.tif,/data/train_labels/caol.tif,2
1142,caom,Para,2020-09-10T13:53:38Z,az://./train_features/caom,/data/train_features/caom/B02.tif,/data/train_features/caom/B03.tif,/data/train_features/caom/B04.tif,/data/train_features/caom/B08.tif,/data/train_labels/caom.tif,2
1143,caou,Para,2020-09-10T13:53:38Z,az://./train_features/caou,/data/train_features/caou/B02.tif,/data/train_features/caou/B03.tif,/data/train_features/caou/B04.tif,/data/train_features/caou/B08.tif,/data/train_labels/caou.tif,2
1144,capz,Para,2020-09-10T13:53:38Z,az://./train_features/capz,/data/train_features/capz/B02.tif,/data/train_features/capz/B03.tif,/data/train_features/capz/B04.tif,/data/train_features/capz/B08.tif,/data/train_labels/capz.tif,2
1145,caqk,Para,2020-09-10T13:53:38Z,az://./train_features/caqk,/data/train_features/caqk/B02.tif,/data/train_features/caqk/B03.tif,/data/train_features/caqk/B04.tif,/data/train_features/caqk/B08.tif,/data/train_labels/caqk.tif,2
1146,carn,Para,2020-09-10T13:53:38Z,az://./train_features/carn,/data/train_features/carn/B02.tif,/data/train_features/carn/B03.tif,/data/train_features/carn/B04.tif,/data/train_features/carn/B08.tif,/data/train_labels/carn.tif,2
1147,carp,Para,2020-09-10T13:53:38Z,az://./train_features/carp,/data/train_features/carp/B02.tif,/data/train_features/carp/B03.tif,/data/train_features/carp/B04.tif,/data/train_features/carp/B08.tif,/data/pseudo_labels/carp.tif,2
1148,casb,Para,2020-09-10T13:53:38Z,az://./train_features/casb,/data/train_features/casb/B02.tif,/data/train_features/casb/B03.tif,/data/train_features/casb/B04.tif,/data/train_features/casb/B08.tif,/data/train_labels/casb.tif,2
1149,casz,Para,2020-09-10T13:53:38Z,az://./train_features/casz,/data/train_features/casz/B02.tif,/data/train_features/casz/B03.tif,/data/train_features/casz/B04.tif,/data/train_features/casz/B08.tif,/data/train_labels/casz.tif,2
1150,caty,Para,2020-09-10T13:53:38Z,az://./train_features/caty,/data/train_features/caty/B02.tif,/data/train_features/caty/B03.tif,/data/train_features/caty/B04.tif,/data/train_features/caty/B08.tif,/data/train_labels/caty.tif,2
1151,caus,Para,2020-09-10T13:53:38Z,az://./train_features/caus,/data/train_features/caus/B02.tif,/data/train_features/caus/B03.tif,/data/train_features/caus/B04.tif,/data/train_features/caus/B08.tif,/data/train_labels/caus.tif,2
1152,cawg,Para,2020-09-10T13:53:38Z,az://./train_features/cawg,/data/train_features/cawg/B02.tif,/data/train_features/cawg/B03.tif,/data/train_features/cawg/B04.tif,/data/train_features/cawg/B08.tif,/data/train_labels/cawg.tif,2
1153,cawy,Para,2020-09-10T13:53:38Z,az://./train_features/cawy,/data/train_features/cawy/B02.tif,/data/train_features/cawy/B03.tif,/data/train_features/cawy/B04.tif,/data/train_features/cawy/B08.tif,/data/train_labels/cawy.tif,2
1154,cawz,Para,2020-09-10T13:53:38Z,az://./train_features/cawz,/data/train_features/cawz/B02.tif,/data/train_features/cawz/B03.tif,/data/train_features/cawz/B04.tif,/data/train_features/cawz/B08.tif,/data/train_labels/cawz.tif,2
1155,cazh,Para,2020-09-10T13:53:38Z,az://./train_features/cazh,/data/train_features/cazh/B02.tif,/data/train_features/cazh/B03.tif,/data/train_features/cazh/B04.tif,/data/train_features/cazh/B08.tif,/data/train_labels/cazh.tif,2
1156,cbaf,Para,2020-09-10T13:53:38Z,az://./train_features/cbaf,/data/train_features/cbaf/B02.tif,/data/train_features/cbaf/B03.tif,/data/train_features/cbaf/B04.tif,/data/train_features/cbaf/B08.tif,/data/train_labels/cbaf.tif,2
1157,cbbs,Para,2020-09-10T13:53:38Z,az://./train_features/cbbs,/data/train_features/cbbs/B02.tif,/data/train_features/cbbs/B03.tif,/data/train_features/cbbs/B04.tif,/data/train_features/cbbs/B08.tif,/data/train_labels/cbbs.tif,2
1158,cbcp,Para,2020-09-10T13:53:38Z,az://./train_features/cbcp,/data/train_features/cbcp/B02.tif,/data/train_features/cbcp/B03.tif,/data/train_features/cbcp/B04.tif,/data/train_features/cbcp/B08.tif,/data/train_labels/cbcp.tif,2
1159,cbda,Para,2020-09-10T13:53:38Z,az://./train_features/cbda,/data/train_features/cbda/B02.tif,/data/train_features/cbda/B03.tif,/data/train_features/cbda/B04.tif,/data/train_features/cbda/B08.tif,/data/train_labels/cbda.tif,2
1160,cbdg,Para,2020-09-10T13:53:38Z,az://./train_features/cbdg,/data/train_features/cbdg/B02.tif,/data/train_features/cbdg/B03.tif,/data/train_features/cbdg/B04.tif,/data/train_features/cbdg/B08.tif,/data/train_labels/cbdg.tif,2
1161,cbdq,Para,2020-09-10T13:53:38Z,az://./train_features/cbdq,/data/train_features/cbdq/B02.tif,/data/train_features/cbdq/B03.tif,/data/train_features/cbdq/B04.tif,/data/train_features/cbdq/B08.tif,/data/train_labels/cbdq.tif,2
1162,cbey,Para,2020-09-10T13:53:38Z,az://./train_features/cbey,/data/train_features/cbey/B02.tif,/data/train_features/cbey/B03.tif,/data/train_features/cbey/B04.tif,/data/train_features/cbey/B08.tif,/data/train_labels/cbey.tif,2
1163,cbfm,Para,2020-09-10T13:53:38Z,az://./train_features/cbfm,/data/train_features/cbfm/B02.tif,/data/train_features/cbfm/B03.tif,/data/train_features/cbfm/B04.tif,/data/train_features/cbfm/B08.tif,/data/train_labels/cbfm.tif,2
1164,cbha,Para,2020-09-10T13:53:38Z,az://./train_features/cbha,/data/train_features/cbha/B02.tif,/data/train_features/cbha/B03.tif,/data/train_features/cbha/B04.tif,/data/train_features/cbha/B08.tif,/data/train_labels/cbha.tif,2
1165,cbij,Para,2020-09-10T13:53:38Z,az://./train_features/cbij,/data/train_features/cbij/B02.tif,/data/train_features/cbij/B03.tif,/data/train_features/cbij/B04.tif,/data/train_features/cbij/B08.tif,/data/train_labels/cbij.tif,2
1166,cbix,Para,2020-09-10T13:53:38Z,az://./train_features/cbix,/data/train_features/cbix/B02.tif,/data/train_features/cbix/B03.tif,/data/train_features/cbix/B04.tif,/data/train_features/cbix/B08.tif,/data/train_labels/cbix.tif,2
1167,cbjn,Para,2020-09-10T13:53:38Z,az://./train_features/cbjn,/data/train_features/cbjn/B02.tif,/data/train_features/cbjn/B03.tif,/data/train_features/cbjn/B04.tif,/data/train_features/cbjn/B08.tif,/data/train_labels/cbjn.tif,2
1168,cbjs,Para,2020-09-10T13:53:38Z,az://./train_features/cbjs,/data/train_features/cbjs/B02.tif,/data/train_features/cbjs/B03.tif,/data/train_features/cbjs/B04.tif,/data/train_features/cbjs/B08.tif,/data/train_labels/cbjs.tif,2
1169,cbjt,Para,2020-09-10T13:53:38Z,az://./train_features/cbjt,/data/train_features/cbjt/B02.tif,/data/train_features/cbjt/B03.tif,/data/train_features/cbjt/B04.tif,/data/train_features/cbjt/B08.tif,/data/train_labels/cbjt.tif,2
1170,cbkh,Para,2020-09-10T13:53:38Z,az://./train_features/cbkh,/data/train_features/cbkh/B02.tif,/data/train_features/cbkh/B03.tif,/data/train_features/cbkh/B04.tif,/data/train_features/cbkh/B08.tif,/data/train_labels/cbkh.tif,2
1171,cbko,Para,2020-09-10T13:53:38Z,az://./train_features/cbko,/data/train_features/cbko/B02.tif,/data/train_features/cbko/B03.tif,/data/train_features/cbko/B04.tif,/data/train_features/cbko/B08.tif,/data/train_labels/cbko.tif,2
1172,cblp,Para,2020-09-10T13:53:38Z,az://./train_features/cblp,/data/train_features/cblp/B02.tif,/data/train_features/cblp/B03.tif,/data/train_features/cblp/B04.tif,/data/train_features/cblp/B08.tif,/data/train_labels/cblp.tif,2
1173,cbmj,Para,2020-09-10T13:53:38Z,az://./train_features/cbmj,/data/train_features/cbmj/B02.tif,/data/train_features/cbmj/B03.tif,/data/train_features/cbmj/B04.tif,/data/train_features/cbmj/B08.tif,/data/train_labels/cbmj.tif,2
1174,cbmo,Para,2020-09-10T13:53:38Z,az://./train_features/cbmo,/data/train_features/cbmo/B02.tif,/data/train_features/cbmo/B03.tif,/data/train_features/cbmo/B04.tif,/data/train_features/cbmo/B08.tif,/data/train_labels/cbmo.tif,2
1175,cbnf,Para,2020-09-10T13:53:38Z,az://./train_features/cbnf,/data/train_features/cbnf/B02.tif,/data/train_features/cbnf/B03.tif,/data/train_features/cbnf/B04.tif,/data/train_features/cbnf/B08.tif,/data/train_labels/cbnf.tif,2
1176,cbns,Para,2020-09-10T13:53:38Z,az://./train_features/cbns,/data/train_features/cbns/B02.tif,/data/train_features/cbns/B03.tif,/data/train_features/cbns/B04.tif,/data/train_features/cbns/B08.tif,/data/train_labels/cbns.tif,2
1177,cbob,Para,2020-09-10T13:53:38Z,az://./train_features/cbob,/data/train_features/cbob/B02.tif,/data/train_features/cbob/B03.tif,/data/train_features/cbob/B04.tif,/data/train_features/cbob/B08.tif,/data/train_labels/cbob.tif,2
1178,cbof,Para,2020-09-10T13:53:38Z,az://./train_features/cbof,/data/train_features/cbof/B02.tif,/data/train_features/cbof/B03.tif,/data/train_features/cbof/B04.tif,/data/train_features/cbof/B08.tif,/data/train_labels/cbof.tif,2
1179,cbpu,Para,2020-09-10T13:53:38Z,az://./train_features/cbpu,/data/train_features/cbpu/B02.tif,/data/train_features/cbpu/B03.tif,/data/train_features/cbpu/B04.tif,/data/train_features/cbpu/B08.tif,/data/train_labels/cbpu.tif,2
1180,cbqy,Para,2020-09-10T13:53:38Z,az://./train_features/cbqy,/data/train_features/cbqy/B02.tif,/data/train_features/cbqy/B03.tif,/data/train_features/cbqy/B04.tif,/data/train_features/cbqy/B08.tif,/data/train_labels/cbqy.tif,2
1181,cbrq,Para,2020-09-10T13:53:38Z,az://./train_features/cbrq,/data/train_features/cbrq/B02.tif,/data/train_features/cbrq/B03.tif,/data/train_features/cbrq/B04.tif,/data/train_features/cbrq/B08.tif,/data/train_labels/cbrq.tif,2
1182,cbrw,Para,2020-09-10T13:53:38Z,az://./train_features/cbrw,/data/train_features/cbrw/B02.tif,/data/train_features/cbrw/B03.tif,/data/train_features/cbrw/B04.tif,/data/train_features/cbrw/B08.tif,/data/train_labels/cbrw.tif,2
1183,cbsk,Para,2020-09-10T13:53:38Z,az://./train_features/cbsk,/data/train_features/cbsk/B02.tif,/data/train_features/cbsk/B03.tif,/data/train_features/cbsk/B04.tif,/data/train_features/cbsk/B08.tif,/data/train_labels/cbsk.tif,2
1184,cbte,Para,2020-09-10T13:53:38Z,az://./train_features/cbte,/data/train_features/cbte/B02.tif,/data/train_features/cbte/B03.tif,/data/train_features/cbte/B04.tif,/data/train_features/cbte/B08.tif,/data/train_labels/cbte.tif,2
1185,cbvd,Para,2020-09-10T13:53:38Z,az://./train_features/cbvd,/data/train_features/cbvd/B02.tif,/data/train_features/cbvd/B03.tif,/data/train_features/cbvd/B04.tif,/data/train_features/cbvd/B08.tif,/data/train_labels/cbvd.tif,2
